scan time,real time,dp,SMPS Count,CCNC Count,Ave Size
1,09:46:29,3.136194669945977,891,1089.57,1.26780868385346
2,09:46:30,3.2280203315631093,623,657.28,1.2819148936170213
3,09:46:31,3.3222561483879334,401,337.38,1.2377717391304348
4,09:46:32,3.4191257933369013,287,164.52,1.2096774193548387
5,09:46:33,3.520248782558142,237,83.14,1.2936046511627908
6,09:46:34,3.6226633256357776,172,38.40,1.3486842105263157
7,09:46:35,3.728434194024846,154,17.02,1.6785714285714286
8,09:46:36,3.8373637512611545,118,6.23,1.4821428571428572
9,09:46:37,3.94858579991357,113,6.25,1.75
10,09:46:38,4.0639030745829245,95,3.58,1.75
11,09:46:39,4.1824850588853835,94,2.67,1.25
12,09:46:40,4.306154597602735,97,0.89,1.75
13,09:46:41,4.431201718865597,72,0.89,1.5833333333333333
14,09:46:42,4.559533123617437,72,2.67,1.5
15,09:46:43,4.692736767540751,63,1.79,1.2916666666666667
16,09:46:44,4.83003924626866,52,2.67,1.75
17,09:46:45,4.969549938569201,61,0.89,0
18,09:46:46,5.116045712906061,46,0.00,0
19,09:46:47,5.264949105911334,53,0.00,2.0
20,09:46:48,5.419588597816196,67,1.78,1.75
21,09:46:49,5.580308138203357,39,0.89,0
22,09:46:50,5.738815271375464,65,0.00,1.3125
23,09:46:51,5.908794053465353,50,1.78,1.75
24,09:46:52,6.078180174004195,54,1.79,1.75
25,09:46:53,6.257901442244219,45,1.78,1.75
26,09:46:54,6.439491601487785,54,0.88,1.75
27,09:46:55,6.62804718172043,55,0.89,1.5833333333333333
28,09:46:56,6.824008224864868,36,2.68,1.75
29,09:46:57,7.018070857905971,54,2.68,1.3125
30,09:46:58,7.229093148535564,56,1.79,1.75
31,09:46:59,7.438231446766173,48,0.89,1.25
32,09:47:00,7.6565686769230785,50,0.89,0
33,09:47:01,7.881270541703243,55,0.00,1.75
34,09:47:02,8.1102275628692,65,0.89,1.75
35,09:47:03,8.353758153679653,68,0.89,0
36,09:47:04,8.592743454125408,75,0.00,1.25
37,09:47:05,8.848181578730905,93,0.90,0
38,09:47:06,9.106210186304137,117,0.00,0
39,09:47:07,9.375921579313344,127,0.00,1.25
40,09:47:08,9.648037632352935,146,0.90,0
41,09:47:09,9.930301019821604,140,0.00,0
42,09:47:10,10.225112247787608,218,0.00,0
43,09:47:11,10.522483476808457,207,0.00,0
44,09:47:12,10.830863436871278,270,0.00,0
45,09:47:13,11.149840254545454,270,0.00,0
46,09:47:14,11.478586911829865,353,0.00,2.75
47,09:47:15,11.815344872851798,425,0.89,0
48,09:47:16,12.160523274534308,449,0.00,0
49,09:47:17,12.520219389931574,519,0.00,0
50,09:47:18,12.887150023176552,635,0.00,0
51,09:47:19,13.266611625036843,700,0.00,0
52,09:47:20,13.658324030133507,805,0.00,0
53,09:47:21,14.059532928604018,924,0.00,0
54,09:47:22,14.473741636923538,988,0.00,0
55,09:47:23,14.901437919514443,1162,0.00,1.75
56,09:47:24,15.341375873640297,1348,0.89,0
57,09:47:25,15.793539731555523,1430,0.00,0.875
58,09:47:26,16.260294404545032,1687,0.89,0
59,09:47:27,16.738906095211295,1835,0.00,0
60,09:47:28,17.23457493460945,2061,0.00,0
61,09:47:29,17.744968145210017,2424,0.00,0
62,09:47:30,18.27036622267314,2537,0.00,1.3125
63,09:47:31,18.8122997688591,2813,1.79,0
64,09:47:32,19.36963650379756,3103,0.00,0
65,09:47:33,19.944257352658344,3409,0.00,0.875
66,09:47:34,20.53541163325851,3784,0.90,0
67,09:47:35,21.145292116819746,4002,0.00,0
68,09:47:36,21.774073501570992,4329,0.00,1.75
69,09:47:37,22.42171763886009,4664,1.78,0
70,09:47:38,23.09054360643387,5038,0.00,2.0
71,09:47:39,23.77937491157193,5286,1.79,0
72,09:47:40,24.488165509532163,6001,0.00,0
73,09:47:41,25.218769294948345,6466,0.00,0
74,09:47:42,25.973550739681798,6531,0.00,0
75,09:47:43,26.74942239939812,6939,0.00,1.75
76,09:47:44,27.551859919868033,7479,0.89,0
77,09:47:45,28.376888364561864,7737,0.00,0
78,09:47:46,29.22978591905487,8125,0.00,1.75
79,09:47:47,30.107648211629435,8488,0.89,0
80,09:47:48,31.015071441874056,8995,0.00,0
81,09:47:49,31.94892382240447,9083,0.00,1.75
82,09:47:50,32.912492476184944,9534,0.89,0
83,09:47:51,33.906916980590495,9952,0.00,0
84,09:47:52,34.93459702512718,10291,0.00,0
85,09:47:53,35.989486553967176,10619,0.00,0
86,09:47:54,37.08413789999851,10974,0.00,0
87,09:47:55,38.207953699919706,11275,0.00,0
88,09:47:56,39.374486249375316,11333,0.00,0
89,09:47:57,40.57264413287423,11502,0.00,0
90,09:47:58,41.81196609888185,11890,0.00,0
91,09:47:59,43.09281970952327,12218,0.00,0
92,09:48:00,44.413385463109606,11773,0.00,1.3125
93,09:48:01,45.77649541789789,11838,1.79,1.25
94,09:48:02,47.186137662501125,12190,0.89,0.875
95,09:48:03,48.64000116408118,12383,1.78,0.95
96,09:48:04,50.14539341294533,12091,4.46,1.0833333333333333
97,09:48:05,51.69710426802806,11913,5.39,1.2272727272727273
98,09:48:06,53.301915402827525,12011,9.86,1.1
99,09:48:07,54.959784976195685,11775,31.31,1.11875
100,09:48:08,56.67345907768574,11486,35.89,1.1192307692307693
101,09:48:09,58.446246562862186,11261,57.64,1.171474358974359
102,09:48:10,60.2807540228748,11195,69.64,1.1917613636363635
103,09:48:11,62.173541357837564,10960,78.45,1.19
104,09:48:12,64.13833099012832,10672,89.84,1.1851851851851851
105,09:48:13,66.16723907903133,10457,97.07,1.1948818897637796
106,09:48:14,68.26434799062577,9934,113.89,1.2804347826086957
107,09:48:15,70.44022535479226,9492,102.67,1.343984962406015
108,09:48:16,72.68982811177547,9338,118.79,1.1877470355731226
109,09:48:17,75.01864527399245,8554,226.22,1.1334830339321358
110,09:48:18,77.4369083491084,8159,448.72,1.1582991803278688
111,09:48:19,79.93324038385029,7952,436.01,1.1135892116182573
112,09:48:20,82.52745251723226,7416,647.56,1.1142405063291139
113,09:48:21,85.21768745295157,6896,707.24,1.1018738140417457
114,09:48:22,88.0013807067664,6590,942.43,1.1238342898134863
115,09:48:23,90.88852465839297,6160,1248.73,1.1625
116,09:48:24,93.8922228619082,5791,1234.86,1.1755890505890505
117,09:48:25,97.00267026760807,5270,1293.41,1.2031889495225103
118,09:48:26,100.23054616673521,5147,1310.62,1.2377598926894702
119,09:48:27,103.58761519229904,4632,1331.55,1.2632127955493742
120,09:48:28,107.06504098228542,4418,1285.78,1.3072954380883417
121,09:48:29,110.6875948609987,4171,1241.26,1.3388392857142857
122,09:48:30,114.46486055046971,3914,1254.68,1.357030636292223
123,09:48:31,118.36182832507062,3739,1137.03,1.3587047939444912
124,09:48:32,122.45185475739504,3657,1059.42,1.382876712328767
125,09:48:33,126.77976920754979,3898,982.39,1.4171015180265654
126,09:48:34,131.26256713400025,5299,926.31,1.4750240153698366
127,09:48:35,135.85252362455702,7884,934.52,1.501611170784103
128,09:48:36,140.5697134530618,9790,832.20,1.5159753363228698
129,09:48:37,145.50915042318064,10521,798.80,1.5407911001236094
130,09:48:38,150.66410206898146,9993,727.25,1.5268924302788844
131,09:48:39,156.03745221900246,8231,674.32,1.5206375838926174
132,09:48:40,161.64296142969562,6207,666.65,1.5208333333333333
133,09:48:41,167.52639496672165,3943,607.53,1.5231975967957276
134,09:48:42,173.66916598829374,2425,667.57,1.3794776119402985
135,09:48:43,180.1568740626446,1428,900.68,1.2303383128295255
1,09:48:44,3.136194669945977,970,1012.44,1.2695131375579598
2,09:48:45,3.2280203315631093,616,579.49,1.2778985507246376
3,09:48:46,3.3222561483879334,375,307.07,1.2297486033519553
4,09:48:47,3.4191257933369013,287,160.71,1.2688172043010753
5,09:48:48,3.520248782558142,214,83.09,1.3527777777777779
6,09:48:49,3.6226633256357776,192,40.43,1.4821428571428572
7,09:48:50,3.728434194024846,147,18.84,1.40625
8,09:48:51,3.8373637512611545,134,10.75,1.5
9,09:48:52,3.94858579991357,113,6.26,1.5833333333333333
10,09:48:53,4.0639030745829245,89,5.38,2.25
11,09:48:54,4.1824850588853835,101,0.89,1.25
12,09:48:55,4.306154597602735,90,0.90,1.5833333333333333
13,09:48:56,4.431201718865597,80,2.68,1.5833333333333333
14,09:48:57,4.559533123617437,68,2.68,1.4166666666666667
15,09:48:58,4.692736767540751,66,2.68,2.25
16,09:48:59,4.83003924626866,73,0.90,1.75
17,09:49:00,4.969549938569201,60,0.89,0
18,09:49:01,5.116045712906061,61,0.00,0
19,09:49:02,5.264949105911334,55,0.00,0
20,09:49:03,5.419588597816196,66,0.00,0
21,09:49:04,5.580308138203357,63,0.00,1.75
22,09:49:05,5.738815271375464,53,0.89,0
23,09:49:06,5.908794053465353,51,0.00,1.25
24,09:49:07,6.078180174004195,47,1.79,1.5
25,09:49:08,6.257901442244219,35,1.79,0
26,09:49:09,6.439491601487785,47,0.00,0
27,09:49:10,6.62804718172043,51,0.00,0
28,09:49:11,6.824008224864868,44,0.00,0.875
29,09:49:12,7.018070857905971,58,0.89,1.25
30,09:49:13,7.229093148535564,44,0.89,1.75
31,09:49:14,7.438231446766173,55,1.79,1.5
32,09:49:15,7.6565686769230785,47,1.78,0
33,09:49:16,7.881270541703243,53,0.00,1.75
34,09:49:17,8.1102275628692,59,0.90,0
35,09:49:18,8.353758153679653,74,0.00,0
36,09:49:19,8.592743454125408,66,0.00,0
37,09:49:20,8.848181578730905,82,0.00,0
38,09:49:21,9.106210186304137,84,0.00,0
39,09:49:22,9.375921579313344,121,0.00,1.25
40,09:49:23,9.648037632352935,144,0.89,1.75
41,09:49:24,9.930301019821604,192,0.89,0
42,09:49:25,10.225112247787608,204,0.00,0
43,09:49:26,10.522483476808457,235,0.00,0
44,09:49:27,10.830863436871278,240,0.00,1.25
45,09:49:28,11.149840254545454,299,0.89,1.75
46,09:49:29,11.478586911829865,377,0.89,0
47,09:49:30,11.815344872851798,380,0.00,0
48,09:49:31,12.160523274534308,475,0.00,0.875
49,09:49:32,12.520219389931574,546,0.90,0
50,09:49:33,12.887150023176552,648,0.00,0
51,09:49:34,13.266611625036843,747,0.00,0
52,09:49:35,13.658324030133507,860,0.00,0
53,09:49:36,14.059532928604018,938,0.00,1.75
54,09:49:37,14.473741636923538,1062,0.89,0
55,09:49:38,14.901437919514443,1224,0.00,0
56,09:49:39,15.341375873640297,1335,0.00,1.25
57,09:49:40,15.793539731555523,1538,0.89,0
58,09:49:41,16.260294404545032,1761,0.00,0
59,09:49:42,16.738906095211295,1929,0.00,1.25
60,09:49:43,17.23457493460945,2156,0.89,0
61,09:49:44,17.744968145210017,2374,0.00,0
62,09:49:45,18.27036622267314,2692,0.00,0
63,09:49:46,18.8122997688591,2867,0.00,0
64,09:49:47,19.36963650379756,3113,0.00,0
65,09:49:48,19.944257352658344,3539,0.00,0
66,09:49:49,20.53541163325851,3733,0.00,0
67,09:49:50,21.145292116819746,4027,0.00,1.75
68,09:49:51,21.774073501570992,4240,0.89,0
69,09:49:52,22.42171763886009,4616,0.00,1.75
70,09:49:53,23.09054360643387,5124,0.90,1.75
71,09:49:54,23.77937491157193,5615,0.89,0
72,09:49:55,24.488165509532163,6051,0.00,0
73,09:49:56,25.218769294948345,6284,0.00,0
74,09:49:57,25.973550739681798,6646,0.00,0
75,09:49:58,26.74942239939812,6874,0.00,0
76,09:49:59,27.551859919868033,7349,0.00,0
77,09:50:00,28.376888364561864,7725,0.00,1.75
78,09:50:01,29.22978591905487,8185,0.90,1.25
79,09:50:02,30.107648211629435,8375,0.90,2.75
80,09:50:03,31.015071441874056,8556,0.89,1.75
81,09:50:04,31.94892382240447,9091,0.89,0
82,09:50:05,32.912492476184944,9414,0.00,0
83,09:50:06,33.906916980590495,9472,0.00,0
84,09:50:07,34.93459702512718,9785,0.00,0
85,09:50:08,35.989486553967176,10190,0.00,0
86,09:50:09,37.08413789999851,10419,0.00,0
87,09:50:10,38.207953699919706,10374,0.00,1.75
88,09:50:11,39.374486249375316,10504,0.90,0
89,09:50:12,40.57264413287423,10830,0.00,1.75
90,09:50:13,41.81196609888185,10841,0.90,0.875
91,09:50:14,43.09281970952327,11187,0.89,1.75
92,09:50:15,44.413385463109606,11229,0.89,0
93,09:50:16,45.77649541789789,11224,0.00,0
94,09:50:17,47.186137662501125,10947,0.00,0.875
95,09:50:18,48.64000116408118,11158,0.90,1.1458333333333333
96,09:50:19,50.14539341294533,11194,5.35,1.0982142857142858
97,09:50:20,51.69710426802806,10920,12.55,1.1538461538461537
98,09:50:21,53.301915402827525,10898,11.65,1.0723684210526316
99,09:50:22,54.959784976195685,10489,17.00,1.1180555555555556
100,09:50:23,56.67345907768574,10666,48.33,1.212890625
101,09:50:24,58.446246562862186,10546,57.41,1.2067307692307692
102,09:50:25,60.2807540228748,10056,69.62,1.1432926829268293
103,09:50:26,62.173541357837564,10075,73.44,1.214080459770115
104,09:50:27,64.13833099012832,9883,78.03,1.1796116504854368
105,09:50:28,66.16723907903133,9449,92.38,1.271694214876033
106,09:50:29,68.26434799062577,9274,108.54,1.2846153846153847
107,09:50:30,70.44022535479226,8829,116.40,1.2888719512195121
108,09:50:31,72.68982811177547,8409,146.51,1.184782608695652
109,09:50:32,75.01864527399245,8115,246.94,1.1665896487985212
110,09:50:33,77.4369083491084,7851,485.44,1.1517078488372092
111,09:50:34,79.93324038385029,7382,614.80,1.1245865490628446
112,09:50:35,82.52745251723226,7027,812.98,1.1401209677419355
113,09:50:36,85.21768745295157,6767,889.30,1.1344026548672566
114,09:50:37,88.0013807067664,6189,1010.23,1.1682987711213517
115,09:50:38,90.88852465839297,5782,1167.03,1.1903692614770458
116,09:50:39,93.8922228619082,5473,1345.55,1.2134325916230366
117,09:50:40,97.00267026760807,5210,1373.39,1.2436471009305654
118,09:50:41,100.23054616673521,4890,1251.99,1.2380136986301369
119,09:50:42,103.58761519229904,4531,1304.86,1.2731139053254439
120,09:50:43,107.06504098228542,4258,1213.52,1.3066666666666666
121,09:50:44,110.6875948609987,3903,1205.62,1.332596463022508
122,09:50:45,114.46486055046971,3706,1111.47,1.3476159793814433
123,09:50:46,118.36182832507062,3468,1042.86,1.3615092748735245
124,09:50:47,122.45185475739504,3216,1065.17,1.3688314711359404
125,09:50:48,126.77976920754979,3648,957.24,1.359452736318408
126,09:50:49,131.26256713400025,4858,901.65,1.3722052845528456
127,09:50:50,135.85252362455702,6770,880.11,1.4089006696428572
128,09:50:51,140.5697134530618,8847,803.61,1.4415584415584415
129,09:50:52,145.50915042318064,9731,758.27,1.4821904127829562
130,09:50:53,150.66410206898146,9329,673.46,1.5023680649526387
131,09:50:54,156.03745221900246,8151,663.82,1.5161507402422612
132,09:50:55,161.64296142969562,5911,666.69,1.5447932618683002
133,09:50:56,167.52639496672165,3847,582.54,1.5277255639097744
134,09:50:57,173.66916598829374,2392,715.17,1.4450620475698035
135,09:50:58,180.1568740626446,1460,865.30,1.2705641688199827
1,09:50:59,3.136194669945977,927,1043.68,1.2752242152466369
2,09:51:00,3.2280203315631093,544,599.92,1.282874617737003
3,09:51:01,3.3222561483879334,400,292.48,1.2853107344632768
4,09:51:02,3.4191257933369013,283,158.60,1.3366666666666667
5,09:51:03,3.520248782558142,226,67.70,1.3669354838709677
6,09:51:04,3.6226633256357776,170,27.72,1.411764705882353
7,09:51:05,3.728434194024846,136,15.29,1.375
8,09:51:06,3.8373637512611545,117,5.37,1.375
9,09:51:07,3.94858579991357,140,4.48,1.5833333333333333
10,09:51:08,4.0639030745829245,92,5.38,1.275
11,09:51:09,4.1824850588853835,91,4.48,1.25
12,09:51:10,4.306154597602735,86,0.90,1.5
13,09:51:11,4.431201718865597,75,1.78,1.5833333333333333
14,09:51:12,4.559533123617437,61,2.69,0
15,09:51:13,4.692736767540751,82,0.00,0
16,09:51:14,4.83003924626866,66,0.00,1.3125
17,09:51:15,4.969549938569201,73,1.83,0
18,09:51:16,5.116045712906061,63,0.00,0
19,09:51:17,5.264949105911334,63,0.00,1.5833333333333333
20,09:51:18,5.419588597816196,54,2.68,1.25
21,09:51:19,5.580308138203357,50,0.89,0
22,09:51:20,5.738815271375464,52,0.00,0
23,09:51:21,5.908794053465353,71,0.00,1.25
24,09:51:22,6.078180174004195,35,0.89,0
25,09:51:23,6.257901442244219,49,0.00,0.875
26,09:51:24,6.439491601487785,45,0.90,1.75
27,09:51:25,6.62804718172043,50,1.78,1.5
28,09:51:26,6.824008224864868,52,1.79,1.75
29,09:51:27,7.018070857905971,49,2.69,0
30,09:51:28,7.229093148535564,45,0.00,0
31,09:51:29,7.438231446766173,59,0.00,1.75
32,09:51:30,7.6565686769230785,51,0.89,0
33,09:51:31,7.881270541703243,51,0.00,1.75
34,09:51:32,8.1102275628692,62,0.90,0
35,09:51:33,8.353758153679653,63,0.00,0
36,09:51:34,8.592743454125408,90,0.00,0
37,09:51:35,8.848181578730905,104,0.00,1.75
38,09:51:36,9.106210186304137,109,0.90,0
39,09:51:37,9.375921579313344,123,0.00,0
40,09:51:38,9.648037632352935,131,0.00,0
41,09:51:39,9.930301019821604,145,0.00,0
42,09:51:40,10.225112247787608,182,0.00,0
43,09:51:41,10.522483476808457,200,0.00,0
44,09:51:42,10.830863436871278,266,0.00,1.75
45,09:51:43,11.149840254545454,281,0.89,1.25
46,09:51:44,11.478586911829865,352,0.90,0
47,09:51:45,11.815344872851798,388,0.00,0
48,09:51:46,12.160523274534308,448,0.00,0
49,09:51:47,12.520219389931574,537,0.00,0.875
50,09:51:48,12.887150023176552,607,0.90,0
51,09:51:49,13.266611625036843,725,0.00,0
52,09:51:50,13.658324030133507,828,0.00,1.75
53,09:51:51,14.059532928604018,944,0.90,0
54,09:51:52,14.473741636923538,1108,0.00,1.75
55,09:51:53,14.901437919514443,1210,1.79,0
56,09:51:54,15.341375873640297,1284,0.00,0
57,09:51:55,15.793539731555523,1592,0.00,0
58,09:51:56,16.260294404545032,1722,0.00,0
59,09:51:57,16.738906095211295,1833,0.00,1.75
60,09:51:58,17.23457493460945,2046,1.81,1.25
61,09:51:59,17.744968145210017,2245,0.89,0
62,09:52:00,18.27036622267314,2570,0.00,0
63,09:52:01,18.8122997688591,2798,0.00,0
64,09:52:02,19.36963650379756,3243,0.00,0
65,09:52:03,19.944257352658344,3355,0.00,0
66,09:52:04,20.53541163325851,3682,0.00,0
67,09:52:05,21.145292116819746,4005,0.00,0
68,09:52:06,21.774073501570992,4358,0.00,0
69,09:52:07,22.42171763886009,4698,0.00,0
70,09:52:08,23.09054360643387,5039,0.00,0
71,09:52:09,23.77937491157193,5554,0.00,2.25
72,09:52:10,24.488165509532163,6044,0.90,0.875
73,09:52:11,25.218769294948345,6197,0.89,0
74,09:52:12,25.973550739681798,6745,0.00,0
75,09:52:13,26.74942239939812,7145,0.00,0
76,09:52:14,27.551859919868033,7434,0.00,1.75
77,09:52:15,28.376888364561864,7865,0.89,0
78,09:52:16,29.22978591905487,8369,0.00,0
79,09:52:17,30.107648211629435,8632,0.00,0
80,09:52:18,31.015071441874056,8906,0.00,0
81,09:52:19,31.94892382240447,9331,0.00,0
82,09:52:20,32.912492476184944,9708,0.00,0
83,09:52:21,33.906916980590495,9963,0.00,0
84,09:52:22,34.93459702512718,10218,0.00,1.25
85,09:52:23,35.989486553967176,10674,0.89,1.75
86,09:52:24,37.08413789999851,11104,0.89,1.25
87,09:52:25,38.207953699919706,11233,0.90,1.75
88,09:52:26,39.374486249375316,11222,0.89,0
89,09:52:27,40.57264413287423,11599,0.00,0
90,09:52:28,41.81196609888185,11615,0.00,2.75
91,09:52:29,43.09281970952327,12153,0.89,1.25
92,09:52:30,44.413385463109606,12052,1.80,0
93,09:52:31,45.77649541789789,12193,0.00,0
94,09:52:32,47.186137662501125,12139,0.00,1.0625
95,09:52:33,48.64000116408118,12209,1.79,1.3392857142857142
96,09:52:34,50.14539341294533,12008,6.33,1.0
97,09:52:35,51.69710426802806,12178,13.45,1.1125
98,09:52:36,53.301915402827525,11991,17.92,1.2416666666666667
99,09:52:37,54.959784976195685,11831,26.95,1.125
100,09:52:38,56.67345907768574,11652,56.42,1.0965909090909092
101,09:52:39,58.446246562862186,11460,59.18,1.1672297297297298
102,09:52:40,60.2807540228748,11253,66.56,1.1744186046511629
103,09:52:41,62.173541357837564,10842,77.79,1.2075
104,09:52:42,64.13833099012832,10670,89.95,1.2258771929824561
105,09:52:43,66.16723907903133,10263,102.46,1.2708333333333333
106,09:52:44,68.26434799062577,10149,97.21,1.3038079470198676
107,09:52:45,70.44022535479226,9656,135.68,1.2417763157894737
108,09:52:46,72.68982811177547,9305,135.85,1.2324029126213591
109,09:52:47,75.01864527399245,8674,184.82,1.1482630272952854
110,09:52:48,77.4369083491084,8222,360.89,1.1448818897637796
111,09:52:49,79.93324038385029,7871,570.13,1.1172648514851484
112,09:52:50,82.52745251723226,7592,725.02,1.110005170630817
113,09:52:51,85.21768745295157,7161,868.09,1.1342954990215264
114,09:52:52,88.0013807067664,6786,915.22,1.1273492560689116
115,09:52:53,90.88852465839297,6071,1148.14,1.173734610123119
116,09:52:54,93.8922228619082,5728,1309.64,1.211631274131274
117,09:52:55,97.00267026760807,5399,1396.54,1.2373806275579808
118,09:52:56,100.23054616673521,5012,1311.62,1.2663467794404684
119,09:52:57,103.58761519229904,4672,1375.14,1.2850773889636609
120,09:52:58,107.06504098228542,4571,1332.57,1.3085799859055673
121,09:52:59,110.6875948609987,4120,1263.01,1.3145553064275037
122,09:53:00,114.46486055046971,4019,1201.14,1.3219930609097919
123,09:53:01,118.36182832507062,3765,1161.30,1.376890756302521
124,09:53:02,122.45185475739504,3599,1062.90,1.402015437392796
125,09:53:03,126.77976920754979,3827,1049.14,1.4631440839694656
126,09:53:04,131.26256713400025,5367,941.23,1.4766270661157024
127,09:53:05,135.85252362455702,7747,865.67,1.5076169749727966
128,09:53:06,140.5697134530618,9838,829.32,1.525197072072072
129,09:53:07,145.50915042318064,10466,797.78,1.5045005807200929
130,09:53:08,150.66410206898146,9990,772.22,1.5113128491620111
131,09:53:09,156.03745221900246,8486,800.26,1.5180575035063113
132,09:53:10,161.64296142969562,6137,644.91,1.5274524158125915
133,09:53:11,167.52639496672165,3961,612.10,1.4925298804780875
134,09:53:12,173.66916598829374,2442,677.85,1.3902963671128108
135,09:53:13,180.1568740626446,1477,935.42,1.2611847555923779
1,09:53:14,3.136194669945977,915,1084.70,1.2812015503875969
2,09:53:15,3.2280203315631093,569,576.81,1.276736111111111
3,09:53:16,3.3222561483879334,412,323.03,1.2922885572139304
4,09:53:17,3.4191257933369013,273,180.47,1.2355769230769231
5,09:53:18,3.520248782558142,244,70.02,1.3310810810810811
6,09:53:19,3.6226633256357776,178,33.16,1.4772727272727273
7,09:53:20,3.728434194024846,151,9.89,1.46875
8,09:53:21,3.8373637512611545,134,7.15,1.75
9,09:53:22,3.94858579991357,115,1.80,1.55
10,09:53:23,4.0639030745829245,103,4.47,1.375
11,09:53:24,4.1824850588853835,79,5.28,1.5
12,09:53:25,4.306154597602735,80,1.79,1.75
13,09:53:26,4.431201718865597,84,2.68,1.625
14,09:53:27,4.559533123617437,95,3.60,1.625
15,09:53:28,4.692736767540751,72,3.58,1.75
16,09:53:29,4.83003924626866,74,0.89,1.75
17,09:53:30,4.969549938569201,56,0.89,1.75
18,09:53:31,5.116045712906061,56,1.80,1.75
19,09:53:32,5.264949105911334,72,1.78,0
20,09:53:33,5.419588597816196,70,0.00,0
21,09:53:34,5.580308138203357,66,0.00,0
22,09:53:35,5.738815271375464,60,0.00,1.75
23,09:53:36,5.908794053465353,56,0.89,1.75
24,09:53:37,6.078180174004195,46,0.89,1.4166666666666667
25,09:53:38,6.257901442244219,39,2.68,1.75
26,09:53:39,6.439491601487785,52,0.89,1.25
27,09:53:40,6.62804718172043,56,0.89,1.75
28,09:53:41,6.824008224864868,51,1.79,0
29,09:53:42,7.018070857905971,47,0.00,1.75
30,09:53:43,7.229093148535564,43,0.89,0
31,09:53:44,7.438231446766173,48,0.00,0
32,09:53:45,7.6565686769230785,59,0.00,0
33,09:53:46,7.881270541703243,67,0.00,0
34,09:53:47,8.1102275628692,60,0.00,0
35,09:53:48,8.353758153679653,78,0.00,0
36,09:53:49,8.592743454125408,76,0.00,0
37,09:53:50,8.848181578730905,93,0.00,0
38,09:53:51,9.106210186304137,118,0.00,1.25
39,09:53:52,9.375921579313344,123,0.90,0
40,09:53:53,9.648037632352935,142,0.00,0
41,09:53:54,9.930301019821604,158,0.00,0
42,09:53:55,10.225112247787608,197,0.00,0
43,09:53:56,10.522483476808457,216,0.00,0.875
44,09:53:57,10.830863436871278,266,0.90,0.875
45,09:53:58,11.149840254545454,294,0.90,1.75
46,09:53:59,11.478586911829865,361,0.89,1.25
47,09:54:00,11.815344872851798,414,0.91,1.25
48,09:54:01,12.160523274534308,472,0.90,1.25
49,09:54:02,12.520219389931574,602,0.90,0
50,09:54:03,12.887150023176552,600,0.00,0
51,09:54:04,13.266611625036843,732,0.00,0
52,09:54:05,13.658324030133507,876,0.00,0
53,09:54:06,14.059532928604018,934,0.00,0
54,09:54:07,14.473741636923538,1000,0.00,0.875
55,09:54:08,14.901437919514443,1215,0.90,0
56,09:54:09,15.341375873640297,1444,0.00,0
57,09:54:10,15.793539731555523,1634,0.00,0
58,09:54:11,16.260294404545032,1733,0.00,0
59,09:54:12,16.738906095211295,1835,0.00,1.75
60,09:54:13,17.23457493460945,2230,0.90,2.25
61,09:54:14,17.744968145210017,2416,0.89,0
62,09:54:15,18.27036622267314,2626,0.00,0
63,09:54:16,18.8122997688591,2834,0.00,0
64,09:54:17,19.36963650379756,3137,0.00,0
65,09:54:18,19.944257352658344,3484,0.00,0
66,09:54:19,20.53541163325851,3903,0.00,1.25
67,09:54:20,21.145292116819746,4043,0.90,0
68,09:54:21,21.774073501570992,4364,0.00,0
69,09:54:22,22.42171763886009,4666,0.00,1.25
70,09:54:23,23.09054360643387,5044,0.90,0
71,09:54:24,23.77937491157193,5430,0.00,0
72,09:54:25,24.488165509532163,5968,0.00,1.75
73,09:54:26,25.218769294948345,6227,0.90,0
74,09:54:27,25.973550739681798,6739,0.00,0
75,09:54:28,26.74942239939812,7114,0.00,1.3125
76,09:54:29,27.551859919868033,7288,1.79,0
77,09:54:30,28.376888364561864,7621,0.00,0
78,09:54:31,29.22978591905487,8096,0.00,1.25
79,09:54:32,30.107648211629435,8432,0.89,0
80,09:54:33,31.015071441874056,8866,0.00,0
81,09:54:34,31.94892382240447,9022,0.00,0
82,09:54:35,32.912492476184944,9300,0.00,0
83,09:54:36,33.906916980590495,9725,0.00,0
84,09:54:37,34.93459702512718,9839,0.00,0
85,09:54:38,35.989486553967176,9961,0.00,0
86,09:54:39,37.08413789999851,10340,0.00,0
87,09:54:40,38.207953699919706,10825,0.00,1.75
88,09:54:41,39.374486249375316,10972,0.89,0
89,09:54:42,40.57264413287423,11098,0.00,0
90,09:54:43,41.81196609888185,11211,0.00,0
91,09:54:44,43.09281970952327,11383,0.00,0
92,09:54:45,44.413385463109606,11226,0.00,1.3125
93,09:54:46,45.77649541789789,11187,1.79,0
94,09:54:47,47.186137662501125,11308,0.00,1.4166666666666667
95,09:54:48,48.64000116408118,11512,2.69,0.875
96,09:54:49,50.14539341294533,11395,1.79,1.025
97,09:54:50,51.69710426802806,11418,8.94,1.0833333333333333
98,09:54:51,53.301915402827525,11311,21.54,1.1411290322580645
99,09:54:52,54.959784976195685,11202,27.79,1.1510416666666667
100,09:54:53,56.67345907768574,11097,43.08,1.185546875
101,09:54:54,58.446246562862186,10710,57.19,1.2048611111111112
102,09:54:55,60.2807540228748,10583,64.47,1.1622596153846154
103,09:54:56,62.173541357837564,10600,93.46,1.2603305785123966
